age,gender,study_hours,sleep_hours,social_hours,physical_activity,gpa,academic_pressure,peer_competition,anxiety,depression,irritability,sleep_problems,relationship_stress,financial_stress,study_satisfaction,burnout_risk
24.0,Male,3.0,'5-6 hours',2.6,4.1,7.28,1.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,4.0,Low
25.0,Male,12.0,'7-8 hours',2.6,4.1,9.21,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Medium
21.0,Male,4.0,'More than 8 hours',2.6,4.1,8.91,1.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,5.0,Low
28.0,Male,10.0,'7-8 hours',2.6,4.1,8.03,3.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,Low
24.0,Male,10.0,'7-8 hours',2.6,4.1,9.21,1.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Low
33.0,Male,4.0,'5-6 hours',2.6,4.1,5.16,3.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,5.0,Low
22.0,Male,11.0,'7-8 hours',2.6,4.1,5.71,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
26.0,Male,10.0,'5-6 hours',2.6,4.1,7.5,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
19.0,Male,9.0,'7-8 hours',2.6,4.1,5.55,5.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,Medium
31.0,Male,8.0,'Less than 5 hours',2.6,4.1,5.79,5.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,Medium
26.0,Male,5.0,'5-6 hours',2.6,4.1,5.56,1.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,3.0,Low
21.0,Male,5.0,'7-8 hours',2.6,4.1,7.51,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Medium
21.0,Male,11.0,'More than 8 hours',2.6,4.1,7.77,1.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,3.0,Low
22.0,Male,2.0,'Less than 5 hours',2.6,4.1,5.88,2.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,3.0,Low
33.0,Male,10.0,'More than 8 hours',2.6,4.1,9.43,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
30.0,Male,12.0,'5-6 hours',2.6,4.1,7.88,3.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,3.0,Low
21.0,Male,12.0,'7-8 hours',2.6,4.1,8.21,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Low
29.0,Male,6.0,'5-6 hours',2.6,4.1,5.97,2.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
28.0,Male,9.0,'Less than 5 hours',2.6,4.1,6.1,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,Medium
25.0,Male,12.0,'7-8 hours',2.6,4.1,9.71,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,Medium
18.0,Male,7.0,'5-6 hours',2.6,4.1,6.08,2.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,3.0,Low
25.0,Male,2.0,'Less than 5 hours',2.6,4.1,5.27,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Medium
30.0,Male,11.0,'Less than 5 hours',2.6,4.1,7.77,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
22.0,Male,3.0,'7-8 hours',2.6,4.1,7.25,3.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,5.0,Low
20.0,Male,10.0,'7-8 hours',2.6,4.1,7.25,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,Medium
28.0,Male,2.0,'5-6 hours',2.6,4.1,6.78,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,Low
33.0,Male,10.0,'7-8 hours',2.6,4.1,8.64,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
28.0,Male,12.0,'Less than 5 hours',2.6,4.1,7.13,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,4.0,Low
29.0,Male,11.0,'5-6 hours',2.6,4.1,6.92,1.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,3.0,Low
26.0,Male,6.0,'Less than 5 hours',2.6,4.1,7.68,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,Medium
27.0,Male,7.0,'5-6 hours',2.6,4.1,6.89,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,4.0,Medium
18.0,Male,8.0,'7-8 hours',2.6,4.1,7.02,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,Medium
25.0,Male,10.0,'More than 8 hours',2.6,4.1,8.24,5.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,Medium
27.0,Male,10.0,'Less than 5 hours',2.6,4.1,5.64,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,Medium
34.0,Male,12.0,'Less than 5 hours',2.6,4.1,5.86,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Medium
24.0,Male,6.0,'5-6 hours',2.6,4.1,8.24,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
18.0,Male,8.0,'More than 8 hours',2.6,4.1,7.75,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
28.0,Male,10.0,'5-6 hours',2.6,4.1,5.89,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,Medium
28.0,Male,8.0,'5-6 hours',2.6,4.1,8.65,5.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,Medium
30.0,Male,7.0,'7-8 hours',2.6,4.1,8.27,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
30.0,Male,1.0,'5-6 hours',2.6,4.1,9.26,4.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,Low
23.0,Male,2.0,'Less than 5 hours',2.6,4.1,8.65,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,Medium
20.0,Male,10.0,'More than 8 hours',2.6,4.1,7.21,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,Medium
34.0,Male,10.0,'More than 8 hours',2.6,4.1,9.01,5.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,Medium
34.0,Male,11.0,'Less than 5 hours',2.6,4.1,5.99,3.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,4.0,Low
26.0,Male,1.0,'7-8 hours',2.6,4.1,6.75,2.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,Low
30.0,Male,10.0,'5-6 hours',2.6,4.1,8.44,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
29.0,Male,12.0,'7-8 hours',2.6,4.1,9.44,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
34.0,Male,2.0,'7-8 hours',2.6,4.1,5.99,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,Low
24.0,Male,5.0,'Less than 5 hours',2.6,4.1,7.38,2.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,5.0,Low
31.0,Male,12.0,'7-8 hours',2.6,4.1,9.91,1.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,Low
18.0,Male,0.0,'Less than 5 hours',2.6,4.1,9.19,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,Low
31.0,Male,12.0,'5-6 hours',2.6,4.1,6.79,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,Medium
21.0,Male,11.0,'7-8 hours',2.6,4.1,8.25,5.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,Medium
18.0,Male,7.0,'7-8 hours',2.6,4.1,7.22,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
24.0,Male,12.0,'7-8 hours',2.6,4.1,7.64,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,Medium
26.0,Male,5.0,'7-8 hours',2.6,4.1,9.11,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,Medium
23.0,Male,11.0,'Less than 5 hours',2.6,4.1,6.79,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Medium
20.0,Male,12.0,'Less than 5 hours',2.6,4.1,8.58,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
32.0,Male,12.0,'More than 8 hours',2.6,4.1,5.46,5.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Medium
29.0,Male,10.0,'5-6 hours',2.6,4.1,7.48,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,Low
19.0,Male,9.0,'More than 8 hours',2.6,4.1,8.21,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,Medium
29.0,Male,11.0,'More than 8 hours',2.6,4.1,9.86,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,Medium
31.0,Male,4.0,'5-6 hours',2.6,4.1,7.94,3.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,4.0,Low
25.0,Male,10.0,'5-6 hours',2.6,4.1,6.16,1.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,3.0,Low
23.0,Male,8.0,'More than 8 hours',2.6,4.1,5.32,1.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,Low
25.0,Male,11.0,'5-6 hours',2.6,4.1,7.1,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Medium
33.0,Male,10.0,'Less than 5 hours',2.6,4.1,5.65,5.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,3.0,Medium
26.0,Male,7.0,'More than 8 hours',2.6,4.1,6.59,2.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,4.0,Low
26.0,Male,5.0,'Less than 5 hours',2.6,4.1,6.25,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
29.0,Male,10.0,'More than 8 hours',2.6,4.1,8.14,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
24.0,Male,4.0,'7-8 hours',2.6,4.1,8.54,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,Medium
21.0,Male,9.0,'7-8 hours',2.6,4.1,9.21,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,Medium
20.0,Male,0.0,'7-8 hours',2.6,4.1,6.08,4.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,Low
32.0,Male,10.0,'7-8 hours',2.6,4.1,9.29,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
24.0,Male,12.0,'Less than 5 hours',2.6,4.1,8.13,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
31.0,Male,0.0,'Less than 5 hours',2.6,4.1,8.04,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,2.0,Low
33.0,Male,9.0,'7-8 hours',2.6,4.1,6.17,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,Low
33.0,Male,6.0,'7-8 hours',2.6,4.1,8.24,3.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,Low
31.0,Male,11.0,'7-8 hours',2.6,4.1,7.21,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
29.0,Male,8.0,'5-6 hours',2.6,4.1,7.53,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,Medium
34.0,Male,8.0,'5-6 hours',2.6,4.1,5.64,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
28.0,Male,6.0,'5-6 hours',2.6,4.1,8.93,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,Medium
32.0,Male,1.0,'More than 8 hours',2.6,4.1,5.88,5.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,5.0,Medium
25.0,Male,9.0,'5-6 hours',2.6,4.1,8.91,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
19.0,Male,11.0,'Less than 5 hours',2.6,4.1,6.99,4.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,Low
20.0,Male,4.0,'More than 8 hours',2.6,4.1,6.99,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,Medium
32.0,Male,5.0,'5-6 hours',2.6,4.1,9.21,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
24.0,Male,11.0,'5-6 hours',2.6,4.1,8.24,5.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,Medium
33.0,Male,4.0,'7-8 hours',2.6,4.1,5.82,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
21.0,Male,12.0,'7-8 hours',2.6,4.1,6.02,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,Medium
19.0,Male,2.0,'5-6 hours',2.6,4.1,7.25,4.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,5.0,Low
33.0,Male,6.0,'Less than 5 hours',2.6,4.1,9.49,1.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,4.0,Low
18.0,Male,11.0,'Less than 5 hours',2.6,4.1,5.32,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
25.0,Male,8.0,'7-8 hours',2.6,4.1,7.88,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,Medium
23.0,Male,11.0,'7-8 hours',2.6,4.1,7.03,4.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,2.0,Low
22.0,Male,10.0,'5-6 hours',2.6,4.1,7.47,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,Medium
26.0,Male,4.0,'More than 8 hours',2.6,4.1,9.03,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,Medium
27.0,Male,3.0,'5-6 hours',2.6,4.1,6.99,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
23.0,Male,10.0,'7-8 hours',2.6,4.1,7.78,1.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,4.0,Low
18.0,Male,2.0,'More than 8 hours',2.6,4.1,7.09,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
27.0,Male,9.0,'5-6 hours',2.6,4.1,9.37,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,Low
29.0,Male,8.0,'7-8 hours',2.6,4.1,9.54,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,Low
20.0,Male,4.0,'5-6 hours',2.6,4.1,6.1,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
19.0,Male,12.0,'7-8 hours',2.6,4.1,7.94,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
18.0,Male,11.0,'More than 8 hours',2.6,4.1,5.74,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,5.0,Low
20.0,Male,10.0,'More than 8 hours',2.6,4.1,6.42,4.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,4.0,Low
22.0,Male,1.0,'5-6 hours',2.6,4.1,7.8,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,2.0,Low
19.0,Male,11.0,'Less than 5 hours',2.6,4.1,6.89,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,Medium
22.0,Male,8.0,'7-8 hours',2.6,4.1,9.39,4.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
24.0,Male,8.0,'5-6 hours',2.6,4.1,9.93,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
32.0,Male,9.0,'Less than 5 hours',2.6,4.1,8.35,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,Low
26.0,Male,8.0,'5-6 hours',2.6,4.1,8.32,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,5.0,Low
33.0,Male,11.0,'7-8 hours',2.6,4.1,5.76,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,Medium
28.0,Male,8.0,'More than 8 hours',2.6,4.1,6.1,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
18.0,Male,2.0,'Less than 5 hours',2.6,4.1,5.68,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,5.0,Medium
28.0,Male,4.0,'More than 8 hours',2.6,4.1,9.72,3.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,5.0,Low
23.0,Male,8.0,'Less than 5 hours',2.6,4.1,6.83,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,Low
22.0,Male,12.0,'7-8 hours',2.6,4.1,8.54,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,Medium
20.0,Male,11.0,'Less than 5 hours',2.6,4.1,6.92,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
29.0,Male,2.0,'More than 8 hours',2.6,4.1,6.89,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,Low
24.0,Male,3.0,'7-8 hours',2.6,4.1,5.47,2.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,5.0,Low
25.0,Male,7.0,'Less than 5 hours',2.6,4.1,6.99,1.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Low
32.0,Male,1.0,'7-8 hours',2.6,4.1,5.86,2.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,2.0,Low
20.0,Male,12.0,'7-8 hours',2.6,4.1,5.67,2.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,5.0,Low
29.0,Male,11.0,'Less than 5 hours',2.6,4.1,5.97,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,4.0,Low
30.0,Male,1.0,'7-8 hours',2.6,4.1,5.88,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,Medium
19.0,Male,2.0,'7-8 hours',2.6,4.1,6.16,5.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,3.0,Medium
23.0,Male,10.0,'More than 8 hours',2.6,4.1,8.56,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,Medium
20.0,Male,12.0,'5-6 hours',2.6,4.1,5.12,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,5.0,Medium
29.0,Male,11.0,'Less than 5 hours',2.6,4.1,9.96,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,Medium
25.0,Male,12.0,'5-6 hours',2.6,4.1,8.0,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
32.0,Male,6.0,'5-6 hours',2.6,4.1,6.16,3.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,4.0,Low
25.0,Male,7.0,'Less than 5 hours',2.6,4.1,9.66,4.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,Medium
18.0,Male,10.0,'More than 8 hours',2.6,4.1,9.63,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
34.0,Male,9.0,'More than 8 hours',2.6,4.1,9.49,4.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,Low
25.0,Male,9.0,'7-8 hours',2.6,4.1,9.72,2.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,3.0,Low
34.0,Male,9.0,'7-8 hours',2.6,4.1,6.92,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,Low
29.0,Male,6.0,'7-8 hours',2.6,4.1,8.95,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,Medium
18.0,Male,11.0,'7-8 hours',2.6,4.1,8.69,4.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,Medium
30.0,Male,12.0,'More than 8 hours',2.6,4.1,6.76,5.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,Medium
24.0,Male,10.0,'Less than 5 hours',2.6,4.1,6.78,4.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,Medium
25.0,Male,12.0,'5-6 hours',2.6,4.1,8.17,2.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,4.0,Low
20.0,Male,11.0,'5-6 hours',2.6,4.1,9.44,1.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,Low
24.0,Male,4.0,'Less than 5 hours',2.6,4.1,9.11,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,5.0,Medium
22.0,Male,2.0,'7-8 hours',2.6,4.1,7.7,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
22.0,Male,10.0,'Less than 5 hours',2.6,4.1,8.91,5.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,Medium
29.0,Male,11.0,'More than 8 hours',2.6,4.1,8.09,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,Low
22.0,Male,11.0,'Less than 5 hours',2.6,4.1,7.08,4.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,Medium
20.0,Male,3.0,'Less than 5 hours',2.6,4.1,7.02,1.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Low
34.0,Male,2.0,'7-8 hours',2.6,4.1,7.8,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,Low
25.0,Male,4.0,'5-6 hours',2.6,4.1,6.37,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,Medium
28.0,Male,1.0,'More than 8 hours',2.6,4.1,7.72,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,Medium
24.0,Male,5.0,'Less than 5 hours',2.6,4.1,5.16,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
18.0,Male,6.0,'Less than 5 hours',2.6,4.1,8.74,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,4.0,Medium
23.0,Male,3.0,'7-8 hours',2.6,4.1,5.74,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,4.0,Low
27.0,Male,7.0,'Less than 5 hours',2.6,4.1,8.17,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
20.0,Male,10.0,'Less than 5 hours',2.6,4.1,8.91,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,Medium
32.0,Male,12.0,'Less than 5 hours',2.6,4.1,7.17,5.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,Medium
21.0,Male,2.0,'More than 8 hours',2.6,4.1,7.68,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
24.0,Male,10.0,'More than 8 hours',2.6,4.1,9.21,2.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,1.0,Low
27.0,Male,0.0,'7-8 hours',2.6,4.1,9.93,4.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,4.0,Low
24.0,Male,8.0,'5-6 hours',2.6,4.1,8.37,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
31.0,Male,7.0,'7-8 hours',2.6,4.1,5.46,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,Low
21.0,Male,2.0,'Less than 5 hours',2.6,4.1,7.88,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
20.0,Male,11.0,'7-8 hours',2.6,4.1,8.38,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,Medium
19.0,Male,12.0,'5-6 hours',2.6,4.1,5.64,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,Low
29.0,Male,6.0,'5-6 hours',2.6,4.1,8.74,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
28.0,Male,6.0,'More than 8 hours',2.6,4.1,7.92,1.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,Low
30.0,Male,6.0,'Less than 5 hours',2.6,4.1,7.53,2.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,Low
32.0,Male,12.0,'More than 8 hours',2.6,4.1,5.3,1.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,5.0,Low
22.0,Male,12.0,'More than 8 hours',2.6,4.1,5.64,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Medium
32.0,Male,10.0,'5-6 hours',2.6,4.1,8.04,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
26.0,Male,7.0,'7-8 hours',2.6,4.1,7.51,3.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,5.0,Low
26.0,Male,10.0,'5-6 hours',2.6,4.1,8.83,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,12.0,'Less than 5 hours',2.6,4.1,9.04,5.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,Medium
24.0,Male,10.0,'Less than 5 hours',2.6,4.1,5.64,2.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Low
29.0,Male,1.0,'Less than 5 hours',2.6,4.1,8.47,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,Medium
21.0,Male,5.0,'Less than 5 hours',2.6,4.1,8.63,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Medium
32.0,Male,11.0,'Less than 5 hours',2.6,4.1,7.28,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
30.0,Male,4.0,'More than 8 hours',2.6,4.1,9.93,1.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,5.0,Low
30.0,Male,11.0,'5-6 hours',2.6,4.1,8.74,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,Medium
25.0,Male,7.0,'Less than 5 hours',2.6,4.1,9.39,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
29.0,Male,11.0,'7-8 hours',2.6,4.1,6.37,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
35.0,Male,6.0,'More than 8 hours',2.6,4.1,7.25,3.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,4.0,Low
28.0,Male,10.0,'Less than 5 hours',2.6,4.1,6.99,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,Medium
26.0,Male,10.0,'Less than 5 hours',2.6,4.1,6.59,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,Medium
20.0,Male,6.0,'7-8 hours',2.6,4.1,7.0,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,5.0,Low
30.0,Male,0.0,'Less than 5 hours',2.6,4.1,7.53,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
59.0,Male,10.0,'5-6 hours',2.6,4.1,8.14,1.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,1.0,Low
28.0,Male,10.0,'5-6 hours',2.6,4.1,8.5,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,4.0,Medium
34.0,Male,0.0,'5-6 hours',2.6,4.1,6.0,1.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,4.0,Low
26.0,Male,6.0,'More than 8 hours',2.6,4.1,8.93,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,Low
21.0,Male,6.0,'Less than 5 hours',2.6,4.1,7.24,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,Low
31.0,Male,0.0,'More than 8 hours',2.6,4.1,9.97,3.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,4.0,Low
